Date,SKU,Warehouse,OnHand,Receipts,Shipments,Demand
2025-06-16,S039,YYZ-DC1,124,0,6,4
2025-06-17,S039,YYZ-DC1,123,0,1,1
2025-06-18,S039,YYZ-DC1,117,0,6,6
2025-06-19,S039,YYZ-DC1,210,102,9,8
2025-06-20,S039,YYZ-DC1,201,0,9,7
2025-06-21,S039,YYZ-DC1,194,0,7,7
2025-06-22,S039,YYZ-DC1,188,0,6,4
2025-06-23,S039,YYZ-DC1,179,0,9,7
2025-06-24,S039,YYZ-DC1,173,0,6,6
2025-06-25,S039,YYZ-DC1,172,0,1,1
2025-06-26,S039,YYZ-DC1,170,0,2,2
2025-06-27,S039,YYZ-DC1,169,0,1,1
2025-06-28,S039,YYZ-DC1,165,0,4,4
2025-06-29,S039,YYZ-DC1,155,0,10,9
2025-05-01,S040,YYZ-DC1,117,0,11,9
2025-05-02,S040,YYZ-DC1,113,0,4,4
2025-05-03,S040,YYZ-DC1,105,0,8,6
2025-05-04,S040,YYZ-DC1,95,0,10,9
2025-05-05,S040,YYZ-DC1,89,0,6,5
2025-05-06,S040,YYZ-DC1,158,71,2,0
2025-05-07,S040,YYZ-DC1,146,0,12,11
2025-05-08,S040,YYZ-DC1,142,0,4,4
2025-05-09,S040,YYZ-DC1,139,0,3,2
2025-05-10,S040,YYZ-DC1,137,0,2,2
2025-05-11,S040,YYZ-DC1,133,0,4,2
2025-05-12,S040,YYZ-DC1,222,95,6,6
2025-05-13,S040,YYZ-DC1,213,0,9,9
2025-05-14,S040,YYZ-DC1,202,0,11,9
2025-05-15,S040,YYZ-DC1,197,0,5,3
2025-05-16,S040,YYZ-DC1,193,0,4,3
2025-05-17,S040,YYZ-DC1,188,0,5,3
2025-05-18,S040,YYZ-DC1,183,0,5,3
2025-05-19,S040,YYZ-DC1,179,0,4,4
2025-05-20,S040,YYZ-DC1,166,0,13,11
2025-05-21,S040,YYZ-DC1,226,60,0,0
2025-05-22,S040,YYZ-DC1,221,0,5,5
2025-05-23,S040,YYZ-DC1,217,0,4,3
2025-05-24,S040,YYZ-DC1,208,0,9,8
2025-05-25,S040,YYZ-DC1,203,0,5,5
2025-05-26,S040,YYZ-DC1,195,0,8,6
2025-05-27,S040,YYZ-DC1,190,0,5,5
2025-05-28,S040,YYZ-DC1,186,0,4,4
2025-05-29,S040,YYZ-DC1,178,0,8,8
2025-05-30,S040,YYZ-DC1,281,113,10,9
2025-05-31,S040,YYZ-DC1,277,0,4,4
2025-06-01,S040,YYZ-DC1,268,0,9,7
2025-06-02,S040,YYZ-DC1,253,0,15,13
2025-06-03,S040,YYZ-DC1,245,0,8,8
2025-06-04,S040,YYZ-DC1,239,0,6,6
2025-06-05,S040,YYZ-DC1,233,0,6,5
2025-06-06,S040,YYZ-DC1,226,0,7,6
2025-06-07,S040,YYZ-DC1,216,0,10,9
2025-06-08,S040,YYZ-DC1,279,71,8,6
2025-06-09,S040,YYZ-DC1,267,0,12,10
2025-06-10,S040,YYZ-DC1,263,0,4,4
2025-06-11,S040,YYZ-DC1,256,0,7,6
2025-06-12,S040,YYZ-DC1,249,0,7,6
2025-06-13,S040,YYZ-DC1,245,0,4,3
2025-06-14,S040,YYZ-DC1,240,0,5,3
2025-06-15,S040,YYZ-DC1,232,0,8,6
2025-06-16,S040,YYZ-DC1,291,69,10,9
2025-06-17,S040,YYZ-DC1,283,0,8,6
2025-06-18,S040,YYZ-DC1,279,0,4,2
2025-06-19,S040,YYZ-DC1,270,0,9,7
2025-06-20,S040,YYZ-DC1,264,0,6,4
2025-06-21,S040,YYZ-DC1,389,132,7,5
2025-06-22,S040,YYZ-DC1,381,0,8,7
2025-06-23,S040,YYZ-DC1,377,0,4,4
2025-06-24,S040,YYZ-DC1,370,0,7,5
2025-06-25,S040,YYZ-DC1,360,0,10,8
2025-06-26,S040,YYZ-DC1,353,0,7,6
2025-06-27,S040,YYZ-DC1,343,0,10,9
2025-06-28,S040,YYZ-DC1,333,0,10,8
2025-06-29,S040,YYZ-DC1,324,0,9,7
2025-05-01,S001,OTT-DC2,137,0,4,3
2025-05-02,S001,OTT-DC2,137,0,0,0
2025-05-03,S001,OTT-DC2,131,0,6,6
2025-05-04,S001,OTT-DC2,129,0,2,2
2025-05-05,S001,OTT-DC2,119,0,10,9
2025-05-06,S001,OTT-DC2,196,89,12,10
2025-05-07,S001,OTT-DC2,187,0,9,7
2025-05-08,S001,OTT-DC2,182,0,5,4
2025-05-09,S001,OTT-DC2,179,0,3,1
2025-05-10,S001,OTT-DC2,175,0,4,2
2025-05-11,S001,OTT-DC2,166,0,9,9
2025-05-12,S001,OTT-DC2,154,0,12,11
2025-05-13,S001,OTT-DC2,268,115,1,0
2025-05-14,S001,OTT-DC2,261,0,7,5
2025-05-15,S001,OTT-DC2,255,0,6,4
2025-05-16,S001,OTT-DC2,249,0,6,6
2025-05-17,S001,OTT-DC2,245,0,4,2
2025-05-18,S001,OTT-DC2,237,0,8,7
2025-05-19,S001,OTT-DC2,231,0,6,5
2025-05-20,S001,OTT-DC2,221,0,10,9
2025-05-21,S001,OTT-DC2,213,0,8,8
2025-05-22,S001,OTT-DC2,209,0,4,2
2025-05-23,S001,OTT-DC2,250,46,5,3
2025-05-24,S001,OTT-DC2,244,0,6,6
2025-05-25,S001,OTT-DC2,236,0,8,8
2025-05-26,S001,OTT-DC2,233,0,3,3
2025-05-27,S001,OTT-DC2,224,0,9,8
2025-05-28,S001,OTT-DC2,216,0,8,6
2025-05-29,S001,OTT-DC2,318,105,3,1
2025-05-30,S001,OTT-DC2,310,0,8,8
2025-05-31,S001,OTT-DC2,310,0,0,0
2025-06-01,S001,OTT-DC2,303,0,7,5
2025-06-02,S001,OTT-DC2,290,0,13,11
2025-06-03,S001,OTT-DC2,280,0,10,8
2025-06-04,S001,OTT-DC2,270,0,10,9
2025-06-05,S001,OTT-DC2,265,0,5,4
2025-06-06,S001,OTT-DC2,258,0,7,6
2025-06-07,S001,OTT-DC2,363,111,6,4
2025-06-08,S001,OTT-DC2,357,0,6,5
2025-06-09,S001,OTT-DC2,350,0,7,7
2025-06-10,S001,OTT-DC2,341,0,9,8
2025-06-11,S001,OTT-DC2,331,0,10,10
2025-06-12,S001,OTT-DC2,322,0,9,9
2025-06-13,S001,OTT-DC2,317,0,5,3
2025-06-14,S001,OTT-DC2,315,0,2,2
2025-06-15,S001,OTT-DC2,342,35,8,6
2025-06-16,S001,OTT-DC2,332,0,10,9
2025-06-17,S001,OTT-DC2,327,0,5,3
2025-06-18,S001,OTT-DC2,322,0,5,3
2025-06-19,S001,OTT-DC2,315,0,7,5
2025-06-20,S001,OTT-DC2,308,0,7,7
2025-06-21,S001,OTT-DC2,298,0,10,9
2025-06-22,S001,OTT-DC2,295,0,3,2
2025-06-23,S001,OTT-DC2,289,0,6,4
2025-06-24,S001,OTT-DC2,284,0,5,5
2025-06-25,S001,OTT-DC2,388,114,10,8
2025-06-26,S001,OTT-DC2,381,0,7,5
2025-06-27,S001,OTT-DC2,381,0,0,0
2025-06-28,S001,OTT-DC2,369,0,12,10
2025-06-29,S001,OTT-DC2,362,0,7,7
2025-05-01,S002,OTT-DC2,60,0,4,2
2025-05-02,S002,OTT-DC2,48,0,12,10
2025-05-03,S002,OTT-DC2,41,0,7,6
2025-05-04,S002,OTT-DC2,34,0,7,5
2025-05-05,S002,OTT-DC2,68,43,9,9
2025-05-06,S002,OTT-DC2,59,0,9,8
2025-05-07,S002,OTT-DC2,52,0,7,5
2025-05-08,S002,OTT-DC2,43,0,9,9
2025-05-09,S002,OTT-DC2,34,0,9,7
2025-05-10,S002,OTT-DC2,29,0,5,5
2025-05-11,S002,OTT-DC2,14,0,15,15
2025-05-12,S002,OTT-DC2,10,0,4,3
2025-05-13,S002,OTT-DC2,8,0,2,2
2025-05-14,S002,OTT-DC2,0,0,8,8
2025-05-15,S002,OTT-DC2,111,111,0,10
2025-05-16,S002,OTT-DC2,105,0,6,6
2025-05-17,S002,OTT-DC2,97,0,8,6
2025-05-18,S002,OTT-DC2,91,0,6,6
2025-05-19,S002,OTT-DC2,85,0,6,4
2025-05-20,S002,OTT-DC2,84,0,1,0
2025-05-21,S002,OTT-DC2,84,0,0,0
2025-05-22,S002,OTT-DC2,153,73,4,4
2025-05-23,S002,OTT-DC2,143,0,10,10
2025-05-24,S002,OTT-DC2,130,0,13,11
2025-05-25,S002,OTT-DC2,121,0,9,7
2025-05-26,S002,OTT-DC2,114,0,7,6
2025-05-27,S002,OTT-DC2,110,0,4,2
2025-05-28,S002,OTT-DC2,109,0,1,0
2025-05-29,S002,OTT-DC2,105,0,4,4
2025-05-30,S002,OTT-DC2,102,0,3,3
2025-05-31,S002,OTT-DC2,98,0,4,4
2025-06-01,S002,OTT-DC2,149,62,11,9
2025-06-02,S002,OTT-DC2,146,0,3,2
2025-06-03,S002,OTT-DC2,139,0,7,5
2025-06-04,S002,OTT-DC2,139,0,0,0
2025-06-05,S002,OTT-DC2,132,0,7,7
2025-06-06,S002,OTT-DC2,124,0,8,8
2025-06-07,S002,OTT-DC2,248,129,5,4
2025-06-08,S002,OTT-DC2,240,0,8,8
2025-06-09,S002,OTT-DC2,231,0,9,8
2025-06-10,S002,OTT-DC2,229,0,2,1
2025-06-11,S002,OTT-DC2,226,0,3,2
2025-06-12,S002,OTT-DC2,221,0,5,4
2025-06-13,S002,OTT-DC2,215,0,6,4
2025-06-14,S002,OTT-DC2,286,79,8,8
2025-06-15,S002,OTT-DC2,277,0,9,7
2025-06-16,S002,OTT-DC2,271,0,6,6
2025-06-17,S002,OTT-DC2,258,0,13,11
2025-06-18,S002,OTT-DC2,253,0,5,4
2025-06-19,S002,OTT-DC2,250,0,3,2
2025-06-20,S002,OTT-DC2,241,0,9,8
2025-06-21,S002,OTT-DC2,237,0,4,4
2025-06-22,S002,OTT-DC2,237,0,0,0
2025-06-23,S002,OTT-DC2,228,0,9,7
2025-06-24,S002,OTT-DC2,222,0,6,5
2025-06-25,S002,OTT-DC2,322,105,5,4
2025-06-26,S002,OTT-DC2,315,0,7,7
2025-06-27,S002,OTT-DC2,306,0,9,7
2025-06-28,S002,OTT-DC2,298,0,8,7
2025-06-29,S002,OTT-DC2,290,0,8,7
2025-05-01,S003,OTT-DC2,146,0,10,9
2025-05-02,S003,OTT-DC2,142,0,4,3
2025-05-03,S003,OTT-DC2,137,0,5,3
2025-05-04,S003,OTT-DC2,131,0,6,6
2025-05-05,S003,OTT-DC2,125,0,6,5
2025-05-06,S003,OTT-DC2,121,0,4,2
2025-05-07,S003,OTT-DC2,120,0,1,0
2025-05-08,S003,OTT-DC2,189,76,7,5
2025-05-09,S003,OTT-DC2,177,0,12,11
2025-05-10,S003,OTT-DC2,170,0,7,6
2025-05-11,S003,OTT-DC2,169,0,1,1
2025-05-12,S003,OTT-DC2,165,0,4,2
2025-05-13,S003,OTT-DC2,160,0,5,5
2025-05-14,S003,OTT-DC2,153,0,7,6
2025-05-15,S003,OTT-DC2,145,0,8,7
2025-05-16,S003,OTT-DC2,139,0,6,6
2025-05-17,S003,OTT-DC2,177,42,4,2
2025-05-18,S003,OTT-DC2,171,0,6,4
2025-05-19,S003,OTT-DC2,171,0,0,0
2025-05-20,S003,OTT-DC2,167,0,4,2
2025-05-21,S003,OTT-DC2,155,0,12,10
2025-05-22,S003,OTT-DC2,145,0,10,8
2025-05-23,S003,OTT-DC2,136,0,9,9
2025-05-24,S003,OTT-DC2,129,0,7,6
2025-05-25,S003,OTT-DC2,211,89,7,7
2025-05-26,S003,OTT-DC2,203,0,8,7
2025-05-27,S003,OTT-DC2,197,0,6,4
2025-05-28,S003,OTT-DC2,187,0,10,8
2025-05-29,S003,OTT-DC2,178,0,9,8
2025-05-30,S003,OTT-DC2,171,0,7,7
2025-05-31,S003,OTT-DC2,163,0,8,8
2025-06-01,S003,OTT-DC2,156,0,7,5
2025-06-02,S003,OTT-DC2,149,0,7,6
2025-06-03,S003,OTT-DC2,189,46,6,4
2025-06-04,S003,OTT-DC2,183,0,6,5
2025-06-05,S003,OTT-DC2,175,0,8,7
2025-06-06,S003,OTT-DC2,164,0,11,10
2025-06-07,S003,OTT-DC2,153,0,11,9
2025-06-08,S003,OTT-DC2,153,0,0,0
2025-06-09,S003,OTT-DC2,142,0,11,11
2025-06-10,S003,OTT-DC2,135,0,7,5
2025-06-11,S003,OTT-DC2,125,0,10,8
2025-06-12,S003,OTT-DC2,123,0,2,0
2025-06-13,S003,OTT-DC2,117,0,6,6
2025-06-14,S003,OTT-DC2,176,70,11,11
2025-06-15,S003,OTT-DC2,174,0,2,2
2025-06-16,S003,OTT-DC2,165,0,9,9
2025-06-17,S003,OTT-DC2,161,0,4,4
2025-06-18,S003,OTT-DC2,157,0,4,4
2025-06-19,S003,OTT-DC2,152,0,5,4
2025-06-20,S003,OTT-DC2,149,0,3,2
2025-06-21,S003,OTT-DC2,206,61,4,4
2025-06-22,S003,OTT-DC2,200,0,6,6
2025-06-23,S003,OTT-DC2,194,0,6,5
2025-06-24,S003,OTT-DC2,181,0,13,12
2025-06-25,S003,OTT-DC2,179,0,2,2
2025-06-26,S003,OTT-DC2,175,0,4,3
2025-06-27,S003,OTT-DC2,164,0,11,9
2025-06-28,S003,OTT-DC2,158,0,6,4
2025-06-29,S003,OTT-DC2,146,0,12,11
2025-05-01,S004,OTT-DC2,141,0,10,8
2025-05-02,S004,OTT-DC2,135,0,6,4
2025-05-03,S004,OTT-DC2,126,0,9,9
2025-05-04,S004,OTT-DC2,116,0,10,10
2025-05-05,S004,OTT-DC2,111,0,5,4
2025-05-06,S004,OTT-DC2,108,0,3,2
2025-05-07,S004,OTT-DC2,103,0,5,3
2025-05-08,S004,OTT-DC2,102,0,1,0
2025-05-09,S004,OTT-DC2,95,0,7,5
2025-05-10,S004,OTT-DC2,186,99,8,7
2025-05-11,S004,OTT-DC2,182,0,4,3
2025-05-12,S004,OTT-DC2,177,0,5,5
2025-05-13,S004,OTT-DC2,166,0,11,10
2025-05-14,S004,OTT-DC2,163,0,3,3
2025-05-15,S004,OTT-DC2,246,87,4,2
2025-05-16,S004,OTT-DC2,235,0,11,9
2025-05-17,S004,OTT-DC2,226,0,9,9
2025-05-18,S004,OTT-DC2,220,0,6,5
2025-05-19,S004,OTT-DC2,213,0,7,5
2025-05-20,S004,OTT-DC2,205,0,8,8
2025-05-21,S004,OTT-DC2,285,86,6,6
2025-05-22,S004,OTT-DC2,277,0,8,7
2025-05-23,S004,OTT-DC2,270,0,7,6
2025-05-24,S004,OTT-DC2,265,0,5,3
2025-05-25,S004,OTT-DC2,254,0,11,9
2025-05-26,S004,OTT-DC2,252,0,2,2
2025-05-27,S004,OTT-DC2,244,0,8,8
2025-05-28,S004,OTT-DC2,235,0,9,8
2025-05-29,S004,OTT-DC2,233,0,2,0
2025-05-30,S004,OTT-DC2,229,0,4,2
2025-05-31,S004,OTT-DC2,223,0,6,5
2025-06-01,S004,OTT-DC2,294,71,0,0
2025-06-02,S004,OTT-DC2,283,0,11,10
2025-06-03,S004,OTT-DC2,279,0,4,2
2025-06-04,S004,OTT-DC2,273,0,6,4
2025-06-05,S004,OTT-DC2,265,0,8,8
2025-06-06,S004,OTT-DC2,262,0,3,3
2025-06-07,S004,OTT-DC2,257,0,5,5
2025-06-08,S004,OTT-DC2,252,0,5,4
2025-06-09,S004,OTT-DC2,249,0,3,3
2025-06-10,S004,OTT-DC2,238,0,11,10
2025-06-11,S004,OTT-DC2,231,0,7,5
2025-06-12,S004,OTT-DC2,304,80,7,6
2025-06-13,S004,OTT-DC2,300,0,4,4
2025-06-14,S004,OTT-DC2,295,0,5,5
2025-06-15,S004,OTT-DC2,290,0,5,3
2025-06-16,S004,OTT-DC2,283,0,7,5
2025-06-17,S004,OTT-DC2,280,0,3,3
2025-06-18,S004,OTT-DC2,272,0,8,6
2025-06-19,S004,OTT-DC2,267,0,5,3
2025-06-20,S004,OTT-DC2,256,0,11,9
2025-06-21,S004,OTT-DC2,251,0,5,5
2025-06-22,S004,OTT-DC2,339,89,1,0
2025-06-23,S004,OTT-DC2,330,0,9,7
2025-06-24,S004,OTT-DC2,319,0,11,9
2025-06-25,S004,OTT-DC2,313,0,6,5
2025-06-26,S004,OTT-DC2,302,0,11,9
2025-06-27,S004,OTT-DC2,292,0,10,8
2025-06-28,S004,OTT-DC2,284,0,8,8
2025-06-29,S004,OTT-DC2,334,55,5,5
2025-05-01,S005,OTT-DC2,121,0,7,7
2025-05-02,S005,OTT-DC2,113,0,8,6
2025-05-03,S005,OTT-DC2,107,0,6,6
2025-05-04,S005,OTT-DC2,98,0,9,8
2025-05-05,S005,OTT-DC2,177,82,3,3
2025-05-06,S005,OTT-DC2,171,0,6,5
2025-05-07,S005,OTT-DC2,166,0,5,4
2025-05-08,S005,OTT-DC2,155,0,11,11
2025-05-09,S005,OTT-DC2,155,0,0,0
2025-05-10,S005,OTT-DC2,150,0,5,5
2025-05-11,S005,OTT-DC2,246,104,8,7
2025-05-12,S005,OTT-DC2,240,0,6,5
2025-05-13,S005,OTT-DC2,238,0,2,0
2025-05-14,S005,OTT-DC2,230,0,8,8
2025-05-15,S005,OTT-DC2,223,0,7,5
2025-05-16,S005,OTT-DC2,277,63,9,9
2025-05-17,S005,OTT-DC2,269,0,8,6
2025-05-18,S005,OTT-DC2,262,0,7,6
2025-05-19,S005,OTT-DC2,255,0,7,6
2025-05-20,S005,OTT-DC2,249,0,6,5
2025-05-21,S005,OTT-DC2,365,119,3,1
2025-05-22,S005,OTT-DC2,360,0,5,5
2025-05-23,S005,OTT-DC2,358,0,2,2
2025-05-24,S005,OTT-DC2,345,0,13,11
2025-05-25,S005,OTT-DC2,342,0,3,3
2025-05-26,S005,OTT-DC2,331,0,11,9
2025-05-27,S005,OTT-DC2,320,0,11,10
2025-05-28,S005,OTT-DC2,419,110,11,9
2025-05-29,S005,OTT-DC2,418,0,1,0
2025-05-30,S005,OTT-DC2,411,0,7,7
2025-05-31,S005,OTT-DC2,405,0,6,5
2025-06-01,S005,OTT-DC2,401,0,4,3
2025-06-02,S005,OTT-DC2,397,0,4,2
2025-06-03,S005,OTT-DC2,386,0,11,11
2025-06-04,S005,OTT-DC2,379,0,7,5
2025-06-05,S005,OTT-DC2,375,0,4,3
2025-06-06,S005,OTT-DC2,368,0,7,7
2025-06-07,S005,OTT-DC2,458,91,1,1
2025-06-08,S005,OTT-DC2,449,0,9,7
2025-06-09,S005,OTT-DC2,436,0,13,12
2025-06-10,S005,OTT-DC2,429,0,7,5
2025-06-11,S005,OTT-DC2,422,0,7,6
2025-06-12,S005,OTT-DC2,514,96,4,4
2025-06-13,S005,OTT-DC2,511,0,3,3
2025-06-14,S005,OTT-DC2,507,0,4,4
2025-06-15,S005,OTT-DC2,504,0,3,3
2025-06-16,S005,OTT-DC2,496,0,8,6
2025-06-17,S005,OTT-DC2,488,0,8,8
2025-06-18,S005,OTT-DC2,484,0,4,3
2025-06-19,S005,OTT-DC2,549,75,10,10
2025-06-20,S005,OTT-DC2,542,0,7,5
2025-06-21,S005,OTT-DC2,533,0,9,9
2025-06-22,S005,OTT-DC2,523,0,10,9
2025-06-23,S005,OTT-DC2,519,0,4,3
2025-06-24,S005,OTT-DC2,574,68,13,11
2025-06-25,S005,OTT-DC2,568,0,6,4
2025-06-26,S005,OTT-DC2,558,0,10,10
2025-06-27,S005,OTT-DC2,553,0,5,3
2025-06-28,S005,OTT-DC2,545,0,8,7
2025-06-29,S005,OTT-DC2,531,0,14,13
2025-05-01,S006,OTT-DC2,116,0,12,10
2025-05-02,S006,OTT-DC2,112,0,4,2
2025-05-03,S006,OTT-DC2,107,0,5,5
2025-05-04,S006,OTT-DC2,104,0,3,2
2025-05-05,S006,OTT-DC2,96,0,8,6
2025-05-06,S006,OTT-DC2,88,0,8,6
2025-05-07,S006,OTT-DC2,83,0,5,4
2025-05-08,S006,OTT-DC2,78,0,5,5
2025-05-09,S006,OTT-DC2,72,0,6,6
2025-05-10,S006,OTT-DC2,110,44,6,6
2025-05-11,S006,OTT-DC2,102,0,8,6
2025-05-12,S006,OTT-DC2,93,0,9,9
2025-05-13,S006,OTT-DC2,82,0,11,11
2025-05-14,S006,OTT-DC2,74,0,8,8
2025-05-15,S006,OTT-DC2,72,0,2,1
2025-05-16,S006,OTT-DC2,69,0,3,2
2025-05-17,S006,OTT-DC2,63,0,6,5
2025-05-18,S006,OTT-DC2,113,58,8,6
2025-05-19,S006,OTT-DC2,108,0,5,4
2025-05-20,S006,OTT-DC2,94,0,14,12
2025-05-21,S006,OTT-DC2,83,0,11,9
2025-05-22,S006,OTT-DC2,77,0,6,4
2025-05-23,S006,OTT-DC2,72,0,5,5
2025-05-24,S006,OTT-DC2,66,0,6,6
2025-05-25,S006,OTT-DC2,65,0,1,0
2025-05-26,S006,OTT-DC2,58,0,7,6
2025-05-27,S006,OTT-DC2,141,91,8,7
2025-05-28,S006,OTT-DC2,137,0,4,4
2025-05-29,S006,OTT-DC2,133,0,4,2
2025-05-30,S006,OTT-DC2,122,0,11,10
2025-05-31,S006,OTT-DC2,117,0,5,4
2025-06-01,S006,OTT-DC2,175,68,10,9
2025-06-02,S006,OTT-DC2,170,0,5,4
2025-06-03,S006,OTT-DC2,169,0,1,1
2025-06-04,S006,OTT-DC2,163,0,6,4
2025-06-05,S006,OTT-DC2,156,0,7,6
2025-06-06,S006,OTT-DC2,145,0,11,9
2025-06-07,S006,OTT-DC2,135,0,10,10
2025-06-08,S006,OTT-DC2,190,64,9,8
2025-06-09,S006,OTT-DC2,182,0,8,7
2025-06-10,S006,OTT-DC2,174,0,8,8
2025-06-11,S006,OTT-DC2,167,0,7,5
2025-06-12,S006,OTT-DC2,159,0,8,8
2025-06-13,S006,OTT-DC2,151,0,8,8
2025-06-14,S006,OTT-DC2,146,0,5,5
2025-06-15,S006,OTT-DC2,141,0,5,3
2025-06-16,S006,OTT-DC2,230,92,3,3
2025-06-17,S006,OTT-DC2,225,0,5,4
2025-06-18,S006,OTT-DC2,218,0,7,6
2025-06-19,S006,OTT-DC2,211,0,7,7
2025-06-20,S006,OTT-DC2,206,0,5,5
2025-06-21,S006,OTT-DC2,288,89,7,6
2025-06-22,S006,OTT-DC2,282,0,6,5
2025-06-23,S006,OTT-DC2,279,0,3,3
2025-06-24,S006,OTT-DC2,276,0,3,1
2025-06-25,S006,OTT-DC2,270,0,6,4
2025-06-26,S006,OTT-DC2,267,0,3,2
2025-06-27,S006,OTT-DC2,255,0,12,10
2025-06-28,S006,OTT-DC2,253,0,2,1
2025-06-29,S006,OTT-DC2,241,0,12,12
2025-05-01,S007,OTT-DC2,187,0,6,4
2025-05-02,S007,OTT-DC2,180,0,7,7
2025-05-03,S007,OTT-DC2,167,0,13,11
2025-05-04,S007,OTT-DC2,163,0,4,3
2025-05-05,S007,OTT-DC2,162,0,1,1
2025-05-06,S007,OTT-DC2,160,0,2,1
2025-05-07,S007,OTT-DC2,156,0,4,4
2025-05-08,S007,OTT-DC2,147,0,9,9
2025-05-09,S007,OTT-DC2,143,0,4,4
2025-05-10,S007,OTT-DC2,223,83,3,1
2025-05-11,S007,OTT-DC2,217,0,6,4
2025-05-12,S007,OTT-DC2,207,0,10,8
2025-05-13,S007,OTT-DC2,200,0,7,5
2025-05-14,S007,OTT-DC2,197,0,3,3
2025-05-15,S007,OTT-DC2,188,0,9,9
2025-05-16,S007,OTT-DC2,181,0,7,5
2025-05-17,S007,OTT-DC2,178,0,3,1
2025-05-18,S007,OTT-DC2,170,0,8,6
2025-05-19,S007,OTT-DC2,164,0,6,5
2025-05-20,S007,OTT-DC2,246,88,6,4
2025-05-21,S007,OTT-DC2,244,0,2,1
2025-05-22,S007,OTT-DC2,238,0,6,6
2025-05-23,S007,OTT-DC2,231,0,7,7
2025-05-24,S007,OTT-DC2,226,0,5,5
2025-05-25,S007,OTT-DC2,219,0,7,5
2025-05-26,S007,OTT-DC2,213,0,6,6
2025-05-27,S007,OTT-DC2,207,0,6,5
2025-05-28,S007,OTT-DC2,293,93,7,5
2025-05-29,S007,OTT-DC2,289,0,4,3
2025-05-30,S007,OTT-DC2,287,0,2,0
2025-05-31,S007,OTT-DC2,282,0,5,4
2025-06-01,S007,OTT-DC2,275,0,7,5
2025-06-02,S007,OTT-DC2,265,0,10,9
2025-06-03,S007,OTT-DC2,261,0,4,4
2025-06-04,S007,OTT-DC2,256,0,5,5
2025-06-05,S007,OTT-DC2,333,82,5,4
2025-06-06,S007,OTT-DC2,327,0,6,4
2025-06-07,S007,OTT-DC2,324,0,3,2
2025-06-08,S007,OTT-DC2,318,0,6,6
2025-06-09,S007,OTT-DC2,316,0,2,1
2025-06-10,S007,OTT-DC2,308,0,8,8
2025-06-11,S007,OTT-DC2,300,0,8,8
2025-06-12,S007,OTT-DC2,426,134,8,6
2025-06-13,S007,OTT-DC2,422,0,4,2
2025-06-14,S007,OTT-DC2,420,0,2,1
2025-06-15,S007,OTT-DC2,408,0,12,11
2025-06-16,S007,OTT-DC2,403,0,5,3
2025-06-17,S007,OTT-DC2,398,0,5,5
2025-06-18,S007,OTT-DC2,387,0,11,9
2025-06-19,S007,OTT-DC2,385,0,2,0
2025-06-20,S007,OTT-DC2,371,0,14,12
2025-06-21,S007,OTT-DC2,438,74,7,7
2025-06-22,S007,OTT-DC2,435,0,3,1
2025-06-23,S007,OTT-DC2,428,0,7,6
2025-06-24,S007,OTT-DC2,428,0,0,0
2025-06-25,S007,OTT-DC2,423,0,5,4
2025-06-26,S007,OTT-DC2,416,0,7,5
2025-06-27,S007,OTT-DC2,446,34,4,3
2025-06-28,S007,OTT-DC2,441,0,5,5
2025-06-29,S007,OTT-DC2,434,0,7,6
2025-05-01,S008,OTT-DC2,175,0,9,7
2025-05-02,S008,OTT-DC2,175,0,0,0
2025-05-03,S008,OTT-DC2,167,0,8,8
2025-05-04,S008,OTT-DC2,161,0,6,6
2025-05-05,S008,OTT-DC2,157,0,4,3
2025-05-06,S008,OTT-DC2,146,0,11,9
2025-05-07,S008,OTT-DC2,138,0,8,7
2025-05-08,S008,OTT-DC2,131,0,7,6
2025-05-09,S008,OTT-DC2,122,0,9,7
2025-05-10,S008,OTT-DC2,115,0,7,5
2025-05-11,S008,OTT-DC2,177,67,5,5
2025-05-12,S008,OTT-DC2,169,0,8,6
2025-05-13,S008,OTT-DC2,159,0,10,9
2025-05-14,S008,OTT-DC2,151,0,8,7
2025-05-15,S008,OTT-DC2,141,0,10,8
2025-05-16,S008,OTT-DC2,138,0,3,1
2025-05-17,S008,OTT-DC2,206,69,1,0
2025-05-18,S008,OTT-DC2,196,0,10,8
2025-05-19,S008,OTT-DC2,192,0,4,3
2025-05-20,S008,OTT-DC2,187,0,5,5
2025-05-21,S008,OTT-DC2,176,0,11,10
2025-05-22,S008,OTT-DC2,167,0,9,8
2025-05-23,S008,OTT-DC2,160,0,7,6
2025-05-24,S008,OTT-DC2,154,0,6,5
2025-05-25,S008,OTT-DC2,149,0,5,4
2025-05-26,S008,OTT-DC2,221,75,3,3
2025-05-27,S008,OTT-DC2,211,0,10,9
2025-05-28,S008,OTT-DC2,200,0,11,10
2025-05-29,S008,OTT-DC2,199,0,1,1
2025-05-30,S008,OTT-DC2,196,0,3,1
2025-05-31,S008,OTT-DC2,304,112,4,2
2025-06-01,S008,OTT-DC2,299,0,5,5
2025-06-02,S008,OTT-DC2,294,0,5,3
2025-06-03,S008,OTT-DC2,284,0,10,9
2025-06-04,S008,OTT-DC2,274,0,10,8
2025-06-05,S008,OTT-DC2,266,0,8,7
2025-06-06,S008,OTT-DC2,264,0,2,0
2025-06-07,S008,OTT-DC2,257,0,7,7
2025-06-08,S008,OTT-DC2,303,52,6,4
2025-06-09,S008,OTT-DC2,296,0,7,7
